sector_id,scenario,score,percentile,breakdown
21009A43-,senior,0.756367,63.3,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 0.6849, ""hospital"": 0.7252, ""park"": 0.1288, ""library"": 0.0159, ""transit"": 0.9985, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A44-,family,0.861302,55.7,"{""school"": 1.0, ""childcare"": 0.9999, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.643, ""hospital"": 0.604, ""park"": 0.9345, ""playground"": 0.2775, ""transit"": 0.997, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.1085, ""sport"": 1.0}"
21009A44-,remote,0.83844,69.1,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.643, ""park"": 0.9345, ""playground"": 0.2775, ""transit"": 0.997, ""cafe"": 1.0, ""library"": 0.1085, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.8304}"
21009A44-,senior,0.623842,43.2,"{""supermarket"": 0.9998, ""convenience"": 1.0, ""gp"": 0.2157, ""hospital"": 0.4102, ""park"": 0.6115, ""library"": 0.0, ""transit"": 0.8334, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A451,family,0.898641,71.3,"{""school"": 1.0, ""childcare"": 0.9592, ""supermarket"": 0.9976, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9767, ""hospital"": 0.9118, ""park"": 0.9172, ""playground"": 0.2872, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.2381, ""sport"": 1.0}"
21009A451,remote,0.897549,79.1,"{""supermarket"": 0.9976, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9767, ""park"": 0.9172, ""playground"": 0.2872, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.2381, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21009A451,senior,0.804417,71.9,"{""supermarket"": 0.8394, ""convenience"": 1.0, ""gp"": 0.7313, ""hospital"": 0.8492, ""park"": 0.5728, ""library"": 0.0203, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A501,family,0.914732,76.7,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 0.9957, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.9053, ""park"": 1.0, ""playground"": 0.1401, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.5599, ""sport"": 1.0}"
21009A501,remote,0.929966,86.4,"{""supermarket"": 0.9957, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 0.1401, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.5599, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21009A501,senior,0.923052,92.1,"{""supermarket"": 0.8233, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.8384, ""park"": 1.0, ""library"": 0.1437, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A512,family,0.912897,76.0,"{""school"": 0.9776, ""childcare"": 1.0, ""supermarket"": 0.7231, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9693, ""hospital"": 0.8819, ""park"": 1.0, ""playground"": 0.5028, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.668, ""sport"": 1.0}"
21009A512,remote,0.905269,80.5,"{""supermarket"": 0.7231, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9693, ""park"": 1.0, ""playground"": 0.5028, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.668, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.9047}"
21009A512,senior,0.777184,66.9,"{""supermarket"": 0.2902, ""convenience"": 1.0, ""gp"": 0.7074, ""hospital"": 0.8007, ""park"": 0.9619, ""library"": 0.2223, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A52-,family,0.900575,71.6,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.7807, ""park"": 0.7213, ""playground"": 0.3729, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.9708, ""sport"": 1.0}"
21009A52-,remote,0.918731,83.4,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.7213, ""playground"": 0.3729, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.9708, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.9258}"
21009A52-,senior,0.879643,84.9,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 0.9806, ""hospital"": 0.6454, ""park"": 0.2881, ""library"": 0.6886, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A53-,family,0.944329,87.1,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.9972, ""park"": 1.0, ""playground"": 0.3851, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.787, ""sport"": 1.0}"
21009A53-,remote,0.958361,92.3,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 0.3851, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.787, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21009A53-,senior,0.952545,97.0,"{""supermarket"": 0.8811, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.995, ""park"": 1.0, ""library"": 0.3443, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A542,family,0.833918,48.4,"{""school"": 1.0, ""childcare"": 0.3564, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.5023, ""park"": 1.0, ""playground"": 0.0475, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.6469, ""sport"": 1.0}"
21009A542,remote,0.933651,87.1,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 0.0475, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.6469, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21009A542,senior,0.89684,87.5,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.2956, ""park"": 0.9299, ""library"": 0.2041, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A552,family,0.926648,81.1,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.8273, ""park"": 0.8842, ""playground"": 0.3874, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.9404, ""sport"": 1.0}"
21009A552,remote,0.954512,91.8,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.8842, ""playground"": 0.3874, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.9404, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21009A552,senior,0.907408,89.6,"{""supermarket"": 0.9926, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.7149, ""park"": 0.5095, ""library"": 0.603, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A593,family,0.926655,81.3,"{""school"": 1.0, ""childcare"": 0.9972, ""supermarket"": 0.6904, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.8777, ""park"": 1.0, ""playground"": 0.7694, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.3339, ""sport"": 1.0}"
21009A593,remote,0.906523,80.9,"{""supermarket"": 0.6904, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 0.7694, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.3339, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21009A593,senior,0.838325,77.1,"{""supermarket"": 0.2585, ""convenience"": 1.0, ""gp"": 0.9714, ""hospital"": 0.7939, ""park"": 0.9935, ""library"": 0.043, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A602,family,0.987779,98.1,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.8463, ""park"": 0.9802, ""playground"": 0.9632, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.9433, ""sport"": 1.0}"
21009A602,remote,0.991227,98.7,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.9802, ""playground"": 0.9632, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.9433, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21009A602,senior,0.933459,93.7,"{""supermarket"": 0.99, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.7446, ""park"": 0.7456, ""library"": 0.6106, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A612,family,0.894885,70.4,"{""school"": 0.9886, ""childcare"": 1.0, ""supermarket"": 0.6792, ""pharmacy"": 0.6892, ""convenience"": 1.0, ""gp"": 0.9575, ""hospital"": 0.8253, ""park"": 1.0, ""playground"": 0.7885, ""transit"": 0.9209, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.5811, ""sport"": 1.0}"
21009A612,remote,0.890608,77.7,"{""supermarket"": 0.6792, ""pharmacy"": 0.6892, ""convenience"": 1.0, ""gp"": 0.9575, ""park"": 1.0, ""playground"": 0.7885, ""transit"": 0.9209, ""cafe"": 1.0, ""library"": 0.5811, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.9941}"
21009A612,senior,0.650751,47.0,"{""supermarket"": 0.2479, ""convenience"": 1.0, ""gp"": 0.6716, ""hospital"": 0.7123, ""park"": 0.9601, ""library"": 0.1571, ""transit"": 0.5807, ""cafe"": 0.4018, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A623,family,0.940755,86.4,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 0.9208, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9338, ""hospital"": 0.7625, ""park"": 1.0, ""playground"": 0.7511, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.389, ""sport"": 1.0}"
21009A623,remote,0.929934,86.3,"{""supermarket"": 0.9208, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9338, ""park"": 1.0, ""playground"": 0.7511, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.389, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21009A623,senior,0.767324,65.0,"{""supermarket"": 0.5814, ""convenience"": 1.0, ""gp"": 0.6112, ""hospital"": 0.6188, ""park"": 1.0, ""library"": 0.0608, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A63-,family,0.90939,74.5,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 0.6381, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.9316, ""park"": 1.0, ""playground"": 0.659, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.1638, ""sport"": 1.0}"
21009A63-,remote,0.864787,73.0,"{""supermarket"": 0.6381, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 0.659, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.1638, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.9076}"
21009A63-,senior,0.845957,78.7,"{""supermarket"": 0.2117, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.8819, ""park"": 1.0, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A652,family,0.98547,97.2,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.9291, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.5865, ""sport"": 1.0}"
21009A652,remote,0.966922,93.7,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.5865, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 1.0}"
21009A652,senior,0.916824,90.7,"{""supermarket"": 0.9206, ""convenience"": 1.0, ""gp"": 0.9187, ""hospital"": 0.8781, ""park"": 1.0, ""library"": 0.1608, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A712,family,0.823274,45.0,"{""school"": 1.0, ""childcare"": 0.7464, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.8315, ""hospital"": 0.7818, ""park"": 0.453, ""playground"": 0.7216, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.1553, ""sport"": 1.0}"
21009A712,remote,0.816604,65.5,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.8315, ""park"": 0.453, ""playground"": 0.7216, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.1553, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.9016}"
21009A712,senior,0.666261,49.1,"{""supermarket"": 0.9216, ""convenience"": 1.0, ""gp"": 0.4243, ""hospital"": 0.647, ""park"": 0.0936, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A72-,family,0.771291,34.0,"{""school"": 1.0, ""childcare"": 0.1033, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.7132, ""park"": 0.1708, ""playground"": 0.9687, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.8818, ""sport"": 1.0}"
21009A72-,remote,0.843255,69.8,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.1708, ""playground"": 0.9687, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.8818, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.8502}"
21009A72-,senior,0.839024,77.6,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 0.9999, ""hospital"": 0.55, ""park"": 0.0111, ""library"": 0.4827, ""transit"": 0.9989, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A73-,family,0.732318,26.2,"{""school"": 0.8797, ""childcare"": 0.8786, ""supermarket"": 0.7275, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9414, ""hospital"": 0.799, ""park"": 0.1855, ""playground"": 0.4073, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.0216, ""sport"": 1.0}"
21009A73-,remote,0.575977,19.7,"{""supermarket"": 0.7275, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9414, ""park"": 0.1855, ""playground"": 0.4073, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.0216, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.1108}"
21009A73-,senior,0.640411,45.4,"{""supermarket"": 0.2951, ""convenience"": 1.0, ""gp"": 0.6292, ""hospital"": 0.6724, ""park"": 0.0131, ""library"": 0.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A802,family,0.75101,30.0,"{""school"": 1.0, ""childcare"": 0.0, ""supermarket"": 0.9468, ""pharmacy"": 0.8731, ""convenience"": 0.0604, ""gp"": 0.936, ""hospital"": 0.4353, ""park"": 1.0, ""playground"": 0.5272, ""transit"": 0.9164, ""cafe"": 0.0, ""restaurant"": 1.0, ""library"": 0.1389, ""sport"": 1.0}"
21009A802,remote,0.575732,19.5,"{""supermarket"": 0.9468, ""pharmacy"": 0.8731, ""convenience"": 0.0604, ""gp"": 0.936, ""park"": 1.0, ""playground"": 0.5272, ""transit"": 0.9164, ""cafe"": 0.0, ""library"": 0.1389, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21009A802,senior,0.559127,32.3,"{""supermarket"": 0.6418, ""convenience"": 0.0, ""gp"": 0.6158, ""hospital"": 0.2297, ""park"": 1.0, ""library"": 0.0, ""transit"": 0.5735, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A812,family,0.559694,10.7,"{""school"": 0.7074, ""childcare"": 0.0, ""supermarket"": 1.0, ""pharmacy"": 0.396, ""convenience"": 0.784, ""gp"": 0.5227, ""hospital"": 0.2649, ""park"": 0.877, ""playground"": 0.3356, ""transit"": 0.287, ""cafe"": 0.0448, ""restaurant"": 1.0, ""library"": 0.4412, ""sport"": 1.0}"
21009A812,remote,0.473516,10.2,"{""supermarket"": 1.0, ""pharmacy"": 0.396, ""convenience"": 0.784, ""gp"": 0.5227, ""park"": 0.877, ""playground"": 0.3356, ""transit"": 0.287, ""cafe"": 0.0448, ""library"": 0.4412, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0187}"
21009A812,senior,0.324222,9.9,"{""supermarket"": 1.0, ""convenience"": 0.028, ""gp"": 0.131, ""hospital"": 0.0954, ""park"": 0.4973, ""library"": 0.0813, ""transit"": 0.0338, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A82-,family,0.711351,23.4,"{""school"": 1.0, ""childcare"": 0.0311, ""supermarket"": 0.9494, ""pharmacy"": 0.5493, ""convenience"": 0.2497, ""gp"": 0.6445, ""hospital"": 0.5344, ""park"": 1.0, ""playground"": 0.4549, ""transit"": 1.0, ""cafe"": 0.0307, ""restaurant"": 1.0, ""library"": 0.1104, ""sport"": 1.0}"
21009A82-,remote,0.552596,16.6,"{""supermarket"": 0.9494, ""pharmacy"": 0.5493, ""convenience"": 0.2497, ""gp"": 0.6445, ""park"": 1.0, ""playground"": 0.4549, ""transit"": 1.0, ""cafe"": 0.0307, ""library"": 0.1104, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21009A82-,senior,0.532971,28.9,"{""supermarket"": 0.6494, ""convenience"": 0.0, ""gp"": 0.2174, ""hospital"": 0.3302, ""park"": 1.0, ""library"": 0.0, ""transit"": 0.9996, ""cafe"": 0.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A83-,family,0.906174,73.5,"{""school"": 1.0, ""childcare"": 0.6503, ""supermarket"": 0.7738, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9936, ""hospital"": 0.8594, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.5194, ""restaurant"": 1.0, ""library"": 0.2722, ""sport"": 1.0}"
21009A83-,remote,0.680392,38.1,"{""supermarket"": 0.7738, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9936, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 0.5194, ""library"": 0.2722, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21009A83-,senior,0.754704,62.9,"{""supermarket"": 0.3474, ""convenience"": 1.0, ""gp"": 0.8093, ""hospital"": 0.7651, ""park"": 1.0, ""library"": 0.0273, ""transit"": 1.0, ""cafe"": 0.1039, ""restaurant"": 0.9346, ""sport"": 1.0}"
21009A90-,family,0.972949,94.1,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 0.9964, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9707, ""hospital"": 0.9851, ""park"": 1.0, ""playground"": 0.9916, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.2355, ""sport"": 1.0}"
21009A90-,remote,0.923391,84.5,"{""supermarket"": 0.9964, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9707, ""park"": 1.0, ""playground"": 0.9916, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.2355, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.9336}"
21009A90-,senior,0.850379,79.9,"{""supermarket"": 0.8287, ""convenience"": 1.0, ""gp"": 0.7113, ""hospital"": 0.9738, ""park"": 1.0, ""library"": 0.0198, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A911,family,0.862493,56.0,"{""school"": 1.0, ""childcare"": 0.9434, ""supermarket"": 0.9808, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.4949, ""hospital"": 0.7819, ""park"": 1.0, ""playground"": 0.1553, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.6551, ""sport"": 1.0}"
21009A911,remote,0.87408,74.7,"{""supermarket"": 0.9808, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.4949, ""park"": 1.0, ""playground"": 0.1553, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.6551, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.8132}"
21009A911,senior,0.663237,48.5,"{""supermarket"": 0.7479, ""convenience"": 1.0, ""gp"": 0.1154, ""hospital"": 0.647, ""park"": 1.0, ""library"": 0.2117, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21009A922,family,0.778602,35.3,"{""school"": 0.9439, ""childcare"": 0.5909, ""supermarket"": 0.9135, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.2149, ""hospital"": 0.6491, ""park"": 1.0, ""playground"": 0.0146, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.8866, ""sport"": 1.0}"
21009A922,remote,0.82044,66.2,"{""supermarket"": 0.9135, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.2149, ""park"": 1.0, ""playground"": 0.0146, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.8866, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.5842}"
21009A922,senior,0.605885,40.1,"{""supermarket"": 0.567, ""convenience"": 1.0, ""gp"": 0.0181, ""hospital"": 0.4655, ""park"": 0.9327, ""library"": 0.492, ""transit"": 0.9874, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21010A00-,family,0.986707,97.9,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9867, ""hospital"": 0.9291, ""park"": 1.0, ""playground"": 1.0, ""transit"": 0.9003, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 1.0, ""sport"": 1.0}"
21010A00-,remote,0.786373,59.7,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 0.9867, ""park"": 1.0, ""playground"": 1.0, ""transit"": 0.9003, ""cafe"": 1.0, ""library"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21010A00-,senior,0.847987,79.2,"{""supermarket"": 0.9784, ""convenience"": 1.0, ""gp"": 0.7729, ""hospital"": 0.8778, ""park"": 1.0, ""library"": 1.0, ""transit"": 0.5392, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21010A01-,family,0.996297,99.2,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.9504, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.9261, ""sport"": 1.0}"
21010A01-,remote,0.794089,61.1,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 1.0, ""playground"": 1.0, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.9261, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21010A01-,senior,0.93861,95.0,"{""supermarket"": 0.8853, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.914, ""park"": 0.9807, ""library"": 0.5691, ""transit"": 1.0, ""cafe"": 0.6545, ""restaurant"": 1.0, ""sport"": 1.0}"
21010A02-,family,0.910214,75.1,"{""school"": 1.0, ""childcare"": 0.9053, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.8316, ""park"": 0.9507, ""playground"": 0.3468, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.4798, ""sport"": 1.0}"
21010A02-,remote,0.725347,46.1,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.9507, ""playground"": 0.3468, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.4798, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21010A02-,senior,0.894101,86.7,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 0.9853, ""hospital"": 0.7218, ""park"": 0.6537, ""library"": 0.099, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
21010A03-,family,0.917404,77.6,"{""school"": 1.0, ""childcare"": 1.0, ""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.86, ""park"": 0.9526, ""playground"": 0.1918, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""library"": 0.7789, ""sport"": 1.0}"
21010A03-,remote,0.74335,49.8,"{""supermarket"": 1.0, ""pharmacy"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""park"": 0.9526, ""playground"": 0.1918, ""transit"": 1.0, ""cafe"": 1.0, ""library"": 0.7789, ""restaurant"": 1.0, ""sport"": 1.0, ""coworking"": 0.0}"
21010A03-,senior,0.913841,90.3,"{""supermarket"": 1.0, ""convenience"": 1.0, ""gp"": 1.0, ""hospital"": 0.7658, ""park"": 0.6583, ""library"": 0.335, ""transit"": 1.0, ""cafe"": 1.0, ""restaurant"": 1.0, ""sport"": 1.0}"
